UserId	PostId	PostTypeID
2493856	51928138	1
6311520	37351172	1
5426588	51919178	1
10245736	51916943	1
3277133	51914284	1
3277133	51914177	1
6220759	51895280	1
6356356	51878850	1
7319366	51875378	1
9341104	51775540	1
4172411	51860592	1
164148	51842228	1
10112632	51839025	1
9919494	51827281	1
7518091	51822956	1
9793589	51819714	1
4005417	51810364	1
10215211	51808743	1
9161067	51798537	1
7795084	51795304	1
9727789	51795410	1
288609	51794987	1
4727608	51778991	1
10206336	51778892	1
8791503	51772556	1
7518091	51769287	1
7489488	51762195	1
8683269	51758636	1
10174011	51665052	1
6296473	51684153	1
9923495	51694369	1
9814693	51689876	1
9500464	51689424	1
5661594	51686929	1
10179907	51685285	1
10087103	51686562	1
7319366	51659207	1
3701435	51657999	1
7004463	51644434	1
8854868	51636434	1
10164199	51629092	1
10112632	51622143	1
9754169	51616315	1
9814693	51604967	1
9851762	51589723	1
7319366	51589060	1
4862326	51589789	1
7319366	51574485	1
5229651	51583888	1
7590993	51574952	1
8881141	51573525	1
10118268	51569599	1
9814693	51567310	1
4930767	51550702	1
3262260	51556421	1
5776061	51553988	1
7938217	51546170	1
5286020	51544175	1
3277133	51546235	1
3277133	51544223	1
10139784	51542222	1
3277133	51541358	1
5703997	51540379	1
3277133	51528643	1
2987780	51536708	1
9851762	51534288	1
9814693	51527594	1
1175276	51524421	1
4650297	51521626	1
7319366	51495317	1
4948889	51512061	1
10065224	51510938	1
7808960	51486724	1
4948889	51474868	1
9729566	51465655	1
420892	51463643	1
1718956	51452773	1
10112275	51448282	1
7092900	51446696	1
2731627	51444391	1
7692763	51431970	1
4948889	51425129	1
4948889	51424453	1
6944193	51422428	1
7361872	51416700	1
8526986	51417378	1
7058823	51414332	1
9978457	51413276	1
10095849	51390164	1
9978457	51402547	1
4713504	51391250	1
5149847	51391106	1
7590993	51362825	1
8526986	51373095	1
5704863	51366391	1
8863651	47040407	1
4948889	51357218	1
7590993	51347883	1
8007037	51342841	1
714319	51091365	1
2520416	51323781	1
7166834	51337357	1
2520416	51323038	1
8007037	51314984	1
9305523	51302820	1
8007037	51290514	1
9431057	51272530	1
6930275	50980088	1
8117146	51255869	1
8913334	51254027	1
2366975	51241188	1
4948889	51242277	1
1021602	51238873	1
8117146	51238497	1
8377782	51231419	1
4949486	42645854	1
10002343	51229476	1
7290240	51219921	1
10022489	51212439	1
6571807	51210269	1
9749924	50204902	1
5856119	51199760	1
2560244	51155238	1
4447920	51168105	1
4930767	51164414	1
10028257	51160777	1
6664990	51152108	1
9896697	51140765	1
9347149	51127302	1
6027759	51121170	1
8679965	51119427	1
9978457	51110171	1
9478255	51107533	1
4140027	51109058	1
7828747	51105917	1
6621095	51092267	1
9099959	51099197	1
6476801	50977836	1
7705108	51093283	1
9915008	51090026	1
6328506	51084601	1
10002855	51073350	1
3071728	51074602	1
6745924	51072062	1
985805	51066832	1
9298540	49514425	1
714319	51050296	1
9099959	51043372	1
9755419	51033126	1
9979425	51026549	1
9280381	51016230	1
9976400	50982008	1
9119615	48992913	1
8306666	51011961	1
7252868	51010206	1
9983733	51007402	1
4923452	49900836	1
2908926	50987242	1
8421707	48053470	1
9978457	50988638	1
6383397	50986030	1
9814693	50979821	1
8602567	47351326	1
4140027	50976954	1
9430995	50970063	1
8385787	50969231	1
5089491	31268808	1
3154212	50894152	1
9928075	50951837	1
9927674	50939828	1
9927674	50938519	1
4950219	50936833	1
9927674	50935506	1
8683269	50903578	1
7406634	50911651	1
4210341	50794860	1
9840637	50895468	1
6064886	50891292	1
9572558	50884202	1
1134881	50883050	1
3860993	50878307	1
9730578	50876410	1
1362485	50867737	1
5305512	50850724	1
4208085	50749310	1
9656021	50848495	1
8791503	50842911	1
3088202	50841659	1
9933618	50828946	1
1161841	50824464	1
7398654	50823277	1
9929376	50813719	1
5703997	50804227	1
1972924	50800684	1
7476643	50804324	1
5753159	50784257	1
9099959	50776086	1
8243279	50775125	1
8493059	50760568	1
6043544	50709896	1
9563832	50717769	1
7535911	50702803	1
9467345	50685450	1
8838657	50683503	1
2463655	50663164	1
4140027	50659967	1
6818308	50653244	1
4140027	50649700	1
9814693	50636635	1
9814693	50634824	1
9814693	50634224	1
9456633	50602899	1
9150656	50516414	1
3088202	50590023	1
3088202	50589317	1
219981	30372068	1
9863366	50581301	1
9814693	50574561	1
8240649	50563867	1
8874771	50558768	1
9814693	50559330	1
7587197	50521510	1
4446712	50546740	1
1509695	50539880	1
9850287	50540829	1
5256982	50538125	1
9838554	50529226	1
8315659	50514409	1
8558369	50482071	1
6009803	50477063	1
7166834	50465188	1
9826042	50459602	1
9814693	50442146	1
8482467	50433757	1
2835670	50418139	1
7980137	50399123	1
9739252	50387775	1
3766129	50367942	1
9797393	50361379	1
8973011	50356611	1
7902058	50356383	1
9788627	50332096	1
9745413	50189608	1
9516819	50335610	1
5729272	46007352	1
3837482	50332279	1
8716856	50322367	1
8421707	50316656	1
2044409	50290451	1
5092352	50289998	1
4447920	50286351	1
8345434	50282197	1
6648980	50264801	1
9290070	50257516	1
5171347	50260729	1
1520833	50250618	1
4288043	50237918	1
4447920	50232794	1
7891534	50228925	1
2188011	50218532	1
5171347	50193368	1
6741482	50179369	1
2497039	50171128	1
9740269	50171537	1
3766129	50150786	1
8595091	50140506	1
9313270	50139770	1
9696894	50104197	1
5280293	50007742	1
2948334	50113565	1
9299259	50088991	1
9559162	50088193	1
9717606	50087407	1
9716975	50085252	1
7705108	50082095	1
5065796	50081713	1
8792365	50075154	1
4766576	50006181	1
7938217	50009504	1
9693433	50010580	1
9687599	49988568	1
8315879	49967763	1
6133106	49922413	1
8867891	49921408	1
5550284	49918100	1
754176	49910451	1
6736266	49876974	1
9614582	49898388	1
4663377	49882581	1
9158985	49845886	1
3449832	49858009	1
5424671	49843027	1
9648755	49841989	1
9253686	49834067	1
9586779	49831072	1
7327411	49824804	1
1362485	49787325	1
1362485	49785127	1
3180386	49766233	1
3990451	49759346	1
4916699	31245264	1
4815958	49753156	1
9615917	49721835	1
9609898	49702465	1
9605440	49684949	1
7552761	49691342	1
4957735	49683262	1
714319	49662333	1
1312791	49669949	1
7930571	49668709	1
9592244	49635215	1
4001750	49629343	1
4051357	49626346	1
3180386	49621727	1
9586779	49619508	1
6073158	49616277	1
7786035	49583906	1
9548894	49583256	1
104071	49567036	1
317331	49556145	1
6043544	49566862	1
4145446	49553357	1
6289601	49553028	1
7955476	43751651	1
6932758	49541513	1
9350722	49538820	1
699010	49532511	1
9194769	49522899	1
5894276	49514350	1
9203524	49496871	1
7638174	49490782	1
7954504	49480853	1
9549286	49480017	1
4490400	49446544	1
3766129	49449922	1
9325434	49439158	1
3688956	49425220	1
7087474	49110542	1
7826511	49414967	1
2037081	49412811	1
9396878	49410188	1
7422287	49404001	1
8783169	49398393	1
9047139	49380440	1
2514936	49343860	1
7696283	49313924	1
5703997	49263088	1
7420623	49264891	1
9305276	49282879	1
5703997	49265766	1
7696283	49247108	1
5703997	49265053	1
6382434	49243204	1
9463464	49241883	1
8102068	49239645	1
687739	49231190	1
9470055	49226375	1
8972207	49213878	1
8972207	49209925	1
8637577	49203951	1
9466906	49191254	1
9203524	49190091	1
926438	49187041	1
9396878	49154068	1
9396714	49153471	1
1634753	49154153	1
1634753	49076935	1
1087908	49073656	1
1634753	49137671	1
7273886	49113693	1
8372455	49113585	1
5312971	44478781	1
8753634	49088443	1
9011271	49075166	1
3180352	48648773	1
3762120	48582156	1
9346665	48846256	1
7426965	48572965	1
8300917	48715970	1
7638546	48859167	1
8300917	48850322	1
8138305	48737283	1
4561777	29438585	1
171318	41782807	1
3071728	49055769	1
8879248	48906155	1
6468053	41057758	1
7637930	48959301	1
4288043	49013034	1
1718097	49003150	1
9418328	49007680	1
7932273	48949894	1
9203524	48549007	1
8624402	48939650	1
5236124	48953433	1
3088202	48952465	1
6043544	48940588	1
6638903	48932379	1
6638903	48451561	1
7564704	48873064	1
8848555	48901279	1
9378512	48896660	1
8154776	48894455	1
1845408	48891997	1
7204030	48871169	1
1709088	46678700	1
9378071	48856369	1
9367408	48818190	1
9273350	48822141	1
4288043	48824880	1
1015633	48820989	1
7166834	48803063	1
3534551	48799632	1
5839247	48786951	1
6938066	48784345	1
9347541	48777854	1
3630656	48773437	1
3294962	48712946	1
755671	48710690	1
8218216	48667645	1
5993523	48666721	1
9095587	48587192	1
9324531	48653070	1
7933539	48628883	1
9298373	48618902	1
45963	48603283	1
7070600	48603245	1
45963	48601441	1
8415577	48558107	1
2676049	44874835	1
6916973	48530658	1
6780117	48505470	1
2990509	48459913	1
6096742	48481223	1
5120955	48447641	1
9203524	48457866	1
5985921	48430023	1
9198400	48430886	1
4710845	48406262	1
9248279	48370318	1
9252198	48384878	1
4363045	48368986	1
9108912	48359692	1
9099959	48354773	1
3177936	31380654	1
3581217	48328758	1
4288043	48324436	1
323303	48282691	1
7426965	48288651	1
8349184	48284817	1
6768052	48271643	1
8960574	47666800	1
3762120	48263087	1
3120489	48225744	1
5839247	48203449	1
4148807	48204924	1
4949486	48170683	1
5336019	48137729	1
5862295	48135994	1
5336019	48093234	1
8936256	48102429	1
9173983	48100396	1
7595201	48078271	1
4796694	48070320	1
5438460	48039970	1
7452651	48014529	1
7478456	47991138	1
7086216	47981362	1
9134181	47953727	1
8047989	47904824	1
8801308	47903414	1
9036931	47903048	1
8801308	47901157	1
9117548	47885545	1
5100922	47885300	1
9045698	47626579	1
9045698	47629491	1
7535156	47737882	1
9099959	47818302	1
4266087	47810482	1
8940097	47290426	1
6343187	47804865	1
7853947	47786584	1
9089567	47776577	1
7961216	47744075	1
9049065	47728771	1
8404439	46076847	1
9045698	47687432	1
9045698	47686674	1
9056675	47655797	1
8569352	47671372	1
9054360	47646698	1
9036931	47647649	1
8715110	47484166	1
9036931	47632723	1
9049065	47629957	1
9036931	47628824	1
9036931	47627700	1
9036931	47626160	1
9036931	47625257	1
5336018	47623014	1
7557159	47595268	1
5703997	47578755	1
5703997	47581738	1
4652493	47574419	1
5909441	47560813	1
8401921	47438839	1
4681134	36543606	1
4896331	47500315	1
7853947	47499430	1
2740727	47499591	1
8970878	47498403	1
4608626	34296292	1
1876739	47476187	1
7478456	47474385	1
1734278	47467249	1
5109802	47461781	1
5665505	47440165	1
7679796	47438737	1
8555729	47421139	1
5703997	47419659	1
7804991	47373251	1
8977872	47408312	1
766708	47392597	1
8961231	47364257	1
4585713	47357729	1
7026806	47354302	1
501054	47350677	1
8950775	47342013	1
8950412	47346051	1
8945029	47307141	1
7954504	47289706	1
3986320	47288914	1
501054	47208431	1
6020610	47259932	1
4035529	47207713	1
8267109	47226098	1
8479607	47224958	1
2026781	46922660	1
8381385	46920709	1
757590	46916151	1
7171587	46895485	1
8479607	46893921	1
6560626	43763117	1
7823253	46855602	1
7620499	46849831	1
8799263	46822985	1
7805829	46817987	1
2904588	22751498	1
5141727	46792721	1
7300005	43290051	1
8458838	46756233	1
8238124	46746958	1
8238124	46753605	1
6720997	46732436	1
7388024	46713038	1
3088202	46698020	1
8579043	46696149	1
3088202	46691171	1
8317830	46683423	1
7183881	46648102	1
2717063	46646392	1
3166881	46635439	1
905423	46600535	1
8729326	46596152	1
8728073	46596171	1
7751504	46581888	1
8722810	46574727	1
5868293	46561028	1
4990359	46533491	1
8500760	46534093	1
7469605	42443974	1
5421539	46499522	1
7853947	46483035	1
2480769	46479613	1
3259331	46478510	1
8690470	46472372	1
8684491	46455825	1
8664762	46404523	1
8664762	46406695	1
8622826	46386872	1
2717063	46379019	1
7853947	46342959	1
2717063	46346196	1
7646954	46298219	1
8315819	46325722	1
2717063	46312450	1
2717063	46311933	1
7326305	46310030	1
7954504	46306556	1
2856558	46305837	1
8525203	46303452	1
2717063	46302288	1
8194773	46301047	1
8622826	46266265	1
5624176	46284576	1
5703997	46281025	1
6678835	46278908	1
2717063	46199331	1
8572491	46189035	1
5703997	46183260	1
2717063	46152498	1
2717063	45688816	1
8592585	46158275	1
566676	46158591	1
2717063	46158886	1
8144295	44984936	1
4623656	46111534	1
1773344	46099648	1
4825905	46044676	1
8543025	46016091	1
7954504	45989090	1
2244081	45983017	1
7926383	45965128	1
6678835	45925868	1
8409191	45904706	1
1028589	31054541	1
2950747	45827199	1
5240684	45822991	1
8484483	45760368	1
8266561	45718441	1
8266561	45698403	1
7492284	45622631	1
8290376	45638738	1
5571914	45637288	1
6421290	45628698	1
4663679	45574616	1
8351688	45579613	1
8436383	45577630	1
6052531	45558164	1
4321039	45539614	1
3437787	45506297	1
8419482	45516032	1
7528751	45310760	1
8328781	45488878	1
7781835	45481953	1
7855154	45482755	1
7265880	45469042	1
8267167	45467975	1
8293896	45438476	1
3200391	39458598	1
8290376	45355948	1
5571914	45437843	1
8081595	45435356	1
2719598	45418403	1
7547749	45409148	1
8386173	45396562	1
4609018	28736726	1
7672533	45379516	1
1539741	45346967	1
8372455	45359733	1
7672533	45326179	1
8183395	45351051	1
7672533	45353964	1
5626112	45353078	1
7528751	45330176	1
687896	45333681	1
6803114	45318054	1
4537383	45314157	1
7786493	45266908	1
5120955	45191865	1
4898964	45166328	1
4348534	45164802	1
6901159	45150683	1
2208922	45155070	1
7492284	45155063	1
8290376	45151688	1
2394952	45126507	1
7904019	45093074	1
7849851	45099544	1
7900140	45087127	1
5312971	45069669	1
7492284	45065844	1
2562744	45062084	1
8229816	45043146	1
8290376	45038502	1
4949486	45029633	1
8286317	45023125	1
4459434	45003557	1
7954504	45012383	1
7993873	45001847	1
8229816	44991353	1
8266561	44975294	1
8266561	44973210	1
6005062	44850760	1
5312971	44815995	1
8227494	44809113	1
7574860	44804933	1
8208467	44744634	1
6026929	44732930	1
1058584	44700027	1
1734278	44666940	1
4704969	44659357	1
8177554	44643035	1
1738879	44609952	1
8172319	44607792	1
5312971	44576038	1
6304017	44552775	1
7836530	44496612	1
8000201	44432217	1
470184	44346394	1
4043845	44317961	1
3864014	44154838	1
6916973	44147546	1
6537007	44122091	1
3731467	44030114	1
7882136	44015941	1
7037746	43985085	1
5277879	43920230	1
7204030	43898426	1
7584467	43906535	1
673760	43901717	1
4745249	43879875	1
5474317	43865806	1
3991782	43860201	1
7683796	43848698	1
4972716	36809190	1
1627234	43819500	1
6560626	43783280	1
7964299	43788286	1
6866170	43763597	1
6916973	43708171	1
6439828	43657351	1
7914683	43640952	1
5024531	43595356	1
6560626	43587172	1
7172306	43558555	1
7620879	43555097	1
977038	43534419	1
6560626	43392277	1
7857104	43373414	1
1115277	43380448	1
4114372	43326337	1
659463	43305401	1
7820917	43233963	1
4949486	43182318	1
2302819	31495657	1
4043845	43079057	1
6916973	43082697	1
4043845	43049245	1
6916973	43032182	1
3356309	43036926	1
5332464	43023985	1
4043845	43004327	1
4923281	43001488	1
7469605	42979891	1
4043845	42983906	1
4262057	42973684	1
7565818	42937149	1
7593646	42921698	1
7565818	42913640	1
1290680	42844191	1
6916973	42890999	1
1838999	42847441	1
7565818	42821139	1
7391006	42797151	1
4559679	42786298	1
6916973	42753262	1
6916973	42743602	1
7696422	42741351	1
7469605	42727369	1
6916973	42701576	1
6916973	42699618	1
7565818	42543131	1
2897989	42600875	1
3848207	42591589	1
1761521	42587311	1
4949486	42574787	1
2366204	42560535	1
5791826	42560014	1
489564	42548739	1
7112155	42046885	1
1761521	42442100	1
7615984	42434944	1
4394770	42417837	1
7126986	42397836	1
7457873	42392587	1
6916973	42323568	1
4140027	42319815	1
7265880	42290076	1
5224728	42282103	1
7565404	42261627	1
2335820	42114381	1
6377863	37487829	1
1290680	42079201	1
3259331	42102751	1
1290680	42079524	1
3259331	42082385	1
6916973	42037460	1
3225420	42031480	1
5696518	42017574	1
1500255	41990811	1
3917349	42012289	1
7505513	42001109	1
3993270	41995441	1
6637269	41935637	1
7493449	41951160	1
6592934	41943584	1
58634	41927979	1
7400738	41907948	1
7469605	41855037	1
6592934	41810543	1
7416134	41750168	1
7220655	41747970	1
6106842	41702125	1
7421001	41659833	1
5665505	41681693	1
717880	41662881	1
3113510	41644920	1
6950889	41627365	1
7323821	41605609	1
3993270	41581044	1
4781358	41558240	1
5155413	41509435	1
7179203	41438146	1
4140027	41475758	1
4140027	41447177	1
2396502	41440068	1
950280	41389664	1
7350180	41363925	1
1909918	41330073	1
7329278	41278428	1
7323821	41255084	1
6437260	41212273	1
7304040	41173747	1
5316326	41013626	1
6511941	40987319	1
6895009	40972786	1
7008941	40872090	1
5467595	40849371	1
3160007	40819474	1
3812967	40755993	1
3142347	40746907	1
1909918	38801205	1
4928920	40710811	1
5869177	40683200	1
7008941	40623181	1
6646696	40599021	1
7008941	40589492	1
6539435	40582073	1
7008941	40578788	1
5452748	40560614	1
4727766	40539377	1
4727766	40493693	1
4727766	40474710	1
7008941	40472000	1
6858597	40468471	1
4370943	40448384	1
4727766	40434166	1
4727766	40431626	1
4140027	40409459	1
4727766	40392764	1
4140027	40366105	1
4114372	40321212	1
4114372	40312128	1
6895009	40290696	1
7076909	40270582	1
4114372	40263459	1
5834316	40174063	1
5584020	40117799	1
4570230	40026020	1
1067308	39937695	1
6866170	39773833	1
1269634	39757437	1
2965601	39669824	1
2965601	39669165	1
6828360	39642875	1
2039162	39575947	1
3751373	39485976	1
336527	39323071	1
1086688	39235377	1
6470375	39244466	1
6244166	39074931	1
3447158	39030164	1
1414455	30729687	1
5435124	38978214	1
2825637	38959745	1
6681502	38945840	1
1909918	38814209	1
6418963	38741814	1
6665281	38709595	1
959937	38729313	1
4596596	38709791	1
1017917	38696101	1
1017917	38676968	1
6377863	38644696	1
2789717	38636293	1
5586178	38612154	1
4642859	38562205	1
226897	38559967	1
1909918	38543952	1
2677517	38501692	1
4596596	38448200	1
771848	38299205	1
2333196	38293605	1
6096125	38232452	1
6538950	38149827	1
6377863	37978160	1
6311384	37121527	1
2869667	37812173	1
6377863	37712274	1
6450762	37752368	1
4032552	37545824	1
4972716	37509187	1
6311520	37498537	1
5630994	37443025	1
4972716	37423966	1
336527	37377264	1
6311520	37367469	1
5857901	37281409	1
4392566	33988305	1
514210	37282725	1
6311520	37230696	1
6311520	37228565	1
4716552	37159279	1
2826011	37092874	1
6311520	37140274	1
6311520	37121672	1
2826011	37090026	1
6246100	37044191	1
4972716	36981381	1
1181744	33204763	1
5816243	36939828	1
4972716	36938532	1
4972716	36901163	1
6240629	36793818	1
4972716	36821092	1
4972716	36816038	1
4972716	36813653	1
2826011	36765401	1
2826011	36702665	1
3798597	24537249	1
6168738	36667973	1
961346	36535381	1
6168738	36511338	1
6168738	36514175	1
4774724	36411788	1
4797524	36382100	1
4972716	36270864	1
4972716	36259141	1
6106301	36188073	1
336527	36118413	1
336527	36077803	1
351204	36024801	1
1082349	35958723	1
4505983	35919525	1
6019463	35802532	1
5435124	35784095	1
674301	35731201	1
3079439	35720234	1
1941253	35628291	1
2851730	35612984	1
5943247	35470723	1
5931373	35416708	1
4723039	35383388	1
3682157	25941979	1
5872497	35153319	1
5826447	34947982	1
3165737	34942495	1
2044409	34921057	1
5799632	34831835	1
1718097	34812753	1
5286020	34798232	1
5569314	34774779	1
690430	34747517	1
5712829	34684222	1
5252013	34510749	1
3675040	30759233	1
4804108	34368887	1
5435124	34317206	1
3381215	34268784	1
4864088	34161337	1
4138764	34088348	1
1232891	33837092	1
5583022	33814223	1
2293224	33489081	1
283296	32979892	1
4805990	33134804	1
3682157	33091921	1
3682157	33074978	1
3034614	32609855	1
2044409	32604138	1
3165737	32415452	1
2044409	32393657	1
4805990	32384241	1
2669472	32378308	1
3165737	32348170	1
5160111	32092169	1
283296	31996872	1
4526367	31862469	1
1763955	31769197	1
3675040	31748061	1
5006885	31389370	1
2300461	30061057	1
2044409	29278232	1
3675188	29070850	1
2526657	29043340	1
833300	28941403	1
2526657	28888725	1
283296	28462908	1
3919467	27804729	1
4110613	28196476	1
283296	28093860	1
461202	27783494	1
833300	27744908	1
984201	27563213	1
2300461	27512843	1
833300	27441699	1
3199212	26909898	1
2300461	26611956	1
4169229	26504630	1
2766558	26370987	1
3682157	26170080	1
3682157	26133465	1
3682157	26110801	1
461887	26121009	1
3682157	26065668	1
3363026	25680721	1
283296	25655357	1
3765319	25586500	1
283296	25046252	1
847663	23557592	1
1502345	22693533	1
847663	22392881	1
1588795	22085659	1
1588795	21666802	1
2468646	20716437	1
2935984	20555996	1
1650436	19641786	1
2445114	17950835	1
1786316	15769706	1
9375102	59230675	2
11938023	59223472	2
4001592	59223135	2
4592059	59220659	2
1422451	59220287	2
4238408	59218508	2
9530105	59214934	2
2901002	59212274	2
12026290	59200219	2
11492024	59200081	2
11903814	59184024	2
11608340	59176290	2
8103056	59172557	2
2901002	59138006	2
4001592	59165771	2
10576723	59146545	2
11897007	59146538	2
9103445	59143388	2
9698684	59138095	2
11363434	59131762	2
9563006	59129104	2
1428102	59128115	2
12017165	59121296	2
4238408	59108807	2
7964527	59108814	2
10693860	59095549	2
10908375	59095535	2
11938023	59095527	2
2535611	59092477	2
12007010	59088462	2
12413110	59087966	2
9081267	59075315	2
10867430	59072936	2
10197418	59068307	2
9325592	59068008	2
8990534	58972409	2
11080708	59064037	2
8158497	59063977	2
11080708	59063550	2
4238408	59062528	2
10679867	59051213	2
2901002	59045892	2
1838257	59038152	2
4238408	59037892	2
2901002	59026420	2
10801094	59025406	2
11938023	59025345	2
11500955	59025089	2
9177877	59023982	2
10443817	59022753	2
10189214	59022718	2
8380272	59022702	2
11610186	59022233	2
11140418	59016334	2
12382828	59016203	2
6031995	59014086	2
1397946	59011075	2
2509344	58996854	2
606496	58978657	2
12305476	58985940	2
3714404	58985862	2
6564620	58975921	2
12377933	58972882	2
1838257	58969131	2
2901002	58967478	2
3444923	58967509	2
9840637	58956194	2
10968232	58958462	2
7964527	58957388	2
7932273	58954562	2
2901002	58950845	2
9908952	58939327	2
5868293	58934931	2
1435167	58932592	2
12377933	58932499	2
9153298	58928031	2
5417511	58928036	2
12358506	58927935	2
2110417	58888205	2
2901002	58888177	2
10244126	58872610	2
11796003	58872589	2
12377205	58872562	2
10885275	58870571	2
2901002	58856113	2
4185364	58856097	2
2901002	58850211	2
10913001	58845596	2
10913001	58844771	2
1212401	58838065	2
9698684	58823138	2
2901002	58818852	2
8205554	58818070	2
8973620	58818110	2
2901002	58817630	2
7932273	58817350	2
2901002	58813218	2
11945002	58813162	2
6031995	58794767	2
11897007	58810424	2
6520041	58806089	2
7525328	58797638	2
10189214	58791993	2
8205554	58791797	2
8773779	58791861	2
7508700	58791685	2
9565737	58790056	2
11585842	58789846	2
3633891	58789720	2
12023442	58786556	2
9375102	58757217	2
11884237	58779524	2
12340241	58757418	2
8300135	58757210	2
11205149	58747238	2
9375102	58747754	2
11566849	58747631	2
11221013	58747608	2
10908375	58747407	2
2901002	58743209	2
12289098	58742929	2
5703092	58731113	2
9976350	58088966	2
12115549	58088689	2
4909087	53862591	2
6858244	53862751	2
5375464	53862744	2
7805917	51194789	2
2166823	46815722	2
11503139	58728857	2
6881240	58725621	2
2901002	58724721	2
2901002	58724441	2
4876561	58723811	2
11985376	58715073	2
7964527	58714816	2
11301900	58701637	2
9544516	58700232	2
8143615	58695750	2
8084805	58690884	2
2901002	58689187	2
8708364	58686762	2
7964527	58686734	2
2901002	58677857	2
7964527	58675035	2
5335066	58664922	2
7388477	58651944	2
11227308	58649183	2
1353723	58647250	2
10818128	58634768	2
9081267	58635002	2
11842941	58634128	2
10828043	58633808	2
3348264	58511489	2
3185459	58628824	2
2901002	58627189	2
4238408	58617899	2
8708364	58617890	2
953482	58611362	2
6359622	58610262	2
10551138	58604486	2
4492008	58597922	2
8188139	58601403	2
2592393	58550531	2
3633891	58600026	2
9184784	58600020	2
7431860	58597718	2
12081954	58596804	2
10551138	58595223	2
7013419	58591906	2
5120049	58579921	2
12276720	58580111	2
2901002	58573213	2
4098013	58570716	2
1428102	58547481	2
4001592	58546473	2
2411802	58546354	2
7964527	58544376	2
8305660	58541953	2
2901002	58540875	2
11232091	58534149	2
9284423	58534110	2
9375102	58531592	2
4669778	58531301	2
2411802	29246498	2
8208006	58508512	2
5811078	58521433	2
2700072	58519715	2
8538536	58514894	2
6893963	58514857	2
4590385	58512817	2
4238408	58511498	2
4238408	58508220	2
2535611	58508260	2
9377366	58486372	2
11884237	58482347	2
2411802	58480056	2
7340317	58480141	2
7340317	58473774	2
8973620	58468277	2
9728163	58468303	2
8805315	58461831	2
11051292	58451985	2
6321559	58443929	2
9284423	58443320	2
10189214	58423894	2
11884237	58421136	2
6901690	58421199	2
10189214	58409971	2
9284423	58407918	2
532312	58407724	2
9150294	58405921	2
12023442	58405991	2
9641680	58383298	2
1838257	58388019	2
2901002	58387698	2
10189214	58384454	2
10418812	58383322	2
2538939	58381711	2
2901002	58376564	2
2901002	58376521	2
532312	58374164	2
1927583	58374202	2
11884237	58354742	2
11884237	58353856	2
2851685	58353878	2
4238408	58353967	2
10189214	58354041	2
9081267	58354005	2
9081267	58353779	2
2205969	58350624	2
2851685	58350567	2
12096012	58344562	2
11643870	58344539	2
11884237	58344644	2
11897007	58344620	2
9874393	58341784	2
4527988	58341925	2
9872839	58328452	2
5908433	58327366	2
4939844	58325760	2
2901002	58323874	2
4238408	58314224	2
2411802	58314186	2
4238408	58314270	2
2205969	58314163	2
6361531	58307930	2
4238408	58305736	2
3944322	58261177	2
6098068	58267569	2
11897007	58274281	2
9020163	58273267	2
4333359	58272576	2
9227188	58272507	2
11219825	58272111	2
8366805	58267683	2
11884237	58261600	2
10418812	58260581	2
6925185	58159336	2
4909087	58159350	2
8034914	55898953	2
7380779	55070069	2
2901002	54592570	2
4001592	54026811	2
7505395	54026806	2
7964527	54026686	2
7273237	45063514	2
3281978	48759357	2
5741205	47999692	2
5828160	58273031	2
2901002	58271432	2
10128550	58271401	2
3279716	58270417	2
2901002	58270390	2
2901002	58268311	2
10231630	55071686	2
7954504	58262505	2
8263801	58255513	2
1011724	58233654	2
3257992	58228310	2
3944322	58225410	2
2538939	58225367	2
8468264	58221870	2
11884237	58221381	2
9302488	58221160	2
7964527	58221340	2
12159691	58221129	2
3185459	58221005	2
7964527	58220952	2
12152061	58196232	2
7964527	58211801	2
2535611	58211807	2
7964527	58211224	2
5152563	58209378	2
10189214	58209004	2
4333359	58208700	2
4238408	58208605	2
5996972	58203510	2
9302488	58199933	2
9274732	57561418	2
7954504	46307819	2
2851685	58171803	2
4238408	58169954	2
2970853	58160524	2
3185459	58157233	2
11452713	58157252	2
11884237	58157216	2
3866678	58151979	2
6417219	58143182	2
5470573	58123792	2
2901002	58128343	2
4286590	58128279	2
8300135	58128128	2
1755108	58125587	2
9728885	58124123	2
9840637	58123982	2
11897007	58123739	2
2538939	58123752	2
2901002	58116210	2
2851685	58110961	2
2901002	58110507	2
3866678	58108532	2
10286430	58108489	2
2901002	58094901	2
2901002	58092173	2
9375102	58073239	2
3187537	58073058	2
2851685	58058752	2
3545273	58059075	2
8244247	58058678	2
10315062	58041332	2
8300135	58025718	2
6348485	58003236	2
12076271	57991277	2
1999585	57991206	2
11884237	57984553	2
7964527	57984577	2
12063840	57970100	2
2901002	57969783	2
9840637	57959240	2
4238408	57959938	2
2901002	57955348	2
7697652	57955360	2
11610186	57947965	2
3130747	57945447	2
1453822	57943602	2
6925185	57943080	2
2198210	57942221	2
2901002	57936240	2
9389773	57936460	2
8380272	57927469	2
10397364	57926845	2
7093741	57915901	2
11832127	57913570	2
6477565	57905394	2
2901002	57904988	2
5770501	57904980	2
1453822	57890804	2
4238408	57890679	2
1792467	57869010	2
9698684	57868869	2
2901002	57866008	2
2901002	57865434	2
9302488	57862882	2
554436	57862625	2
11063448	57861618	2
3483203	57858025	2
100297	57856981	2
12015722	57858073	2
9463227	57857153	2
7964527	57857051	2
6210239	57851362	2
11884237	57837202	2
4238408	57837391	2
