rank
0.000729184
0.011058269
0.000656282
0.000888715
0.001711915
0.001325689
0.000656282
0.000656282
0.00125882
0.000656282
0.000656282
0.000656282
0.006961435
0.031094014
0.000775335
0.000656282
0.000656282
0.000936512
0.001257032
0.000656282
0.000656282
0.001219795
0.000757707
0.029042091
0.003710547
0.000656282
0.001281841
0.00223339
0.000702768
0.000775335
0.000656282
0.002192076
0.001587914
0.000656282
0.000656282
0.000656282
0.002548943
0.002834475
0.000656282
0.000656282
0.000656282
0.001132239
0.002023334
0.000656282
0.001214121
0.002429679
0.001319252
0.000656282
0.000656282
0.000656282
0.000656282
0.002334266
0.004103287
0.000656282
0.000775819
0.001554801
0.000656282
0.001405309
0.001091928
0.000749255
0.015969945
0.000749255
0.000656282
0.000656282
0.000656282
0.001325618
0.000677737
0.000656282
0.001267248
0.000656282
0.000656282
0.000656282
0.000699192
0.000828946
0.000656282
0.000656282
0.000656282
0.000656282
0.099195426
0.000656282
0.000757707
0.000894389
0.000894389
0.000656282
0.003799323
0.011361612
0.002425343
0.001557573
0.000656282
0.001439877
0.000842228
0.001813798
0.000656282
0.000657592
0.000656282
0.000686273
0.000686273
0.000656282
0.001864933
0.000656282
0.000656282
0.000657592
0.001264834
0.000656282
0.000656282
0.002849657
0.000656282
0.000656282
0.001033063
0.000656282
0.000656282
0.000718264
0.001085508
0.000656282
0.001353581
0.001371465
0.002775604
0.007572526
0.000656282
0.001214121
0.000656282
0.000725122
0.000725122
0.000656282
0.000656282
0.000658902
0.00122028
0.000656282
0.000656282
0.000936512
0.000656282
0.000842228
0.000656282
0.003228541
0.000656282
0.000656282
0.000656282
0.000842228
0.006538076
0.000656282
0.001102553
0.000656282
0.000656282
0.000656282
0.001214121
0.000656282
0.012443711
0.000702768
0.000702768
0.000656282
0.001215431
0.000879417
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.001816011
0.020589164
0.000656282
0.001083958
0.000656282
0.000656282
0.000656282
0.000656282
0.001379322
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.002017553
0.000656282
0.000656282
0.00177196
0.000656282
0.000656282
0.001955528
0.000657592
0.002419534
0.000775144
0.004093163
0.000656282
0.000656282
0.000718264
0.000656282
0.000679525
0.000679525
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.08435666
0.000656282
0.001954568
0.000656282
0.000935201
0.000656282
0.000656282
0.000656282
0.003271927
0.000795741
0.000656282
0.000795741
0.000656282
0.00083985
0.001080335
0.000656282
0.001275269
0.000677737
0.000656282
0.004000711
0.001986839
0.000656282
0.000935201
0.000656282
0.000935201
0.000656282
0.000879417
0.000657592
0.001333175
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000749255
0.000757037
0.000656282
0.00080842
0.000656282
0.000656282
0.003060115
0.000656282
0.000656282
0.000937822
0.000656282
0.001214121
0.000656282
0.000657592
0.002877996
0.002245326
0.000780246
0.000656282
0.000726011
0.000672689
0.000672689
0.000656282
0.00692895
0.000656282
0.000656282
0.00169054
0.000830606
0.000656282
0.000657592
0.000656282
0.001333175
0.000658902
0.000657592
0.000749255
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000749255
0.000656282
0.000656282
0.000656282
0.000842228
0.000949147
0.002634519
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.001833942
0.000656282
0.000775335
0.000656282
0.002336351
0.000656282
0.000656282
0.000786718
0.000656282
0.002316465
0.000656282
0.000656282
0.000656282
0.003341869
0.000656282
0.000656282
0.000656282
0.001498955
0.000656282
0.003293985
0.000656282
0.0027629
0.000718264
0.00076916
0.000801534
0.000656282
0.000656282
0.000656282
0.000795741
0.000656282
0.029478357
0.000775335
0.000656282
0.000656282
0.000656282
0.001276103
0.000656282
0.000657592
0.000939689
0.000656282
0.000656282
0.000656282
0.000656282
0.000706994
0.000656282
0.000656282
0.000686273
0.001228178
0.000983937
0.000656282
0.000656282
0.000842228
0.000842228
0.001169861
0.000656282
0.001276103
0.000656282
0.002138773
0.000657592
0.000656282
0.000935201
0.000656282
0.000656282
0.000656282
0.000767849
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.002862219
0.000656282
0.000656282
0.001789678
0.000842228
0.000835255
0.000656282
0.00087012
0.000726011
0.001412851
0.000656282
0.000672689
0.000656282
0.000656282
0.000656282
0.000656282
0.003145709
0.000795741
0.001865731
0.000656282
0.000656282
0.001104087
0.000775335
0.000656282
0.000797052
0.00247519
0.000734592
0.001740404
0.000715749
0.000656282
0.000888715
0.000656282
0.000671922
0.000656282
0.000656282
0.000656282
0.001545201
0.000656282
0.000656282
0.000726011
0.000656282
0.001303814
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.001075971
0.000656282
0.000699192
0.000679525
0.000718264
0.00139077
0.000656282
0.000656282
0.000656282
0.000797052
0.000656282
0.001214121
0.000656282
0.001214121
0.000656282
0.000757707
0.000656282
0.000795741
0.000656282
0.000935201
0.000656282
0.000684309
0.000775335
0.000735973
0.000972058
0.000656282
0.000656282
0.000656282
0.000795741
0.000656282
0.000656282
0.000735973
0.001441241
0.000656282
0.000656282
0.000656282
0.001354891
0.000656282
0.000742103
0.000656282
0.001346222
0.000783425
0.001340329
0.000693582
0.000656282
0.000985914
0.000656282
0.000680835
0.000656282
0.000656282
0.002716844
0.000656282
0.001254927
0.000656282
0.000656282
0.000656282
0.000656282
0.000757707
0.000656282
0.000847271
0.000656282
0.000656282
0.000656282
0.000656282
0.001362593
0.000656282
0.001553424
0.000775335
0.000656282
0.000656282
0.000726011
0.001252867
0.000656282
0.00122925
0.000657592
0.001379776
0.000656282
0.000656282
0.000686273
0.000656282
0.000656282
0.000879417
0.001476305
0.000656282
0.000656282
0.000661495
0.000656282
0.001636002
0.000656282
0.000656282
0.000656282
0.000842228
0.000686273
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000842228
0.000656282
0.000656282
0.000775335
0.000656282
0.000879417
0.005136433
0.000775335
0.001557355
0.000726011
0.000656282
0.000656282
0.000656282
0.000935201
0.000936512
0.000656282
0.000935201
0.000656282
0.000657592
0.000938379
0.001437257
0.000656282
0.000775335
0.002930506
0.000656282
0.005022664
0.001571282
0.000656282
0.000656282
0.000894389
0.001219334
0.000656282
0.000795741
0.000656282
0.000966192
0.000656282
0.000656282
0.000656282
0.000935201
0.000656282
0.000935201
0.000697438
0.000697438
0.000656282
0.000656282
0.001139014
0.000657592
0.000657592
0.000656282
0.000886903
0.000656282
0.000661495
0.000656282
0.000656282
0.000661495
0.000656282
0.000935201
0.001494308
0.000656282
0.000657592
0.000656282
0.000935201
0.000656282
0.001893825
0.000656282
0.000775335
0.000847441
0.000656282
0.000656282
0.001276103
0.00274779
0.000657592
0.000791337
0.000656282
0.000773721
0.000682385
0.000656282
0.000656282
0.000773721
0.000656282
0.000696127
0.000656282
0.000656282
0.000795741
0.000656282
0.000842228
0.000661523
0.000656282
0.000656282
0.00076704
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.020508874
0.000656282
0.001400067
0.002981006
0.000962483
0.000745975
0.001592136
0.001786819
0.002732917
0.000656282
0.000656282
0.001219334
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000671922
0.000656282
0.000775335
0.000661495
0.000656282
0.000736992
0.000736992
0.000661495
0.000767849
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000656282
0.000749255
0.000749255
0.000656282
0.000656282
0.000656282
0.000656282
0.001334288
0.000656282
0.000656282
0.000842228
0.002768168
0.001266806
0.000656282
0.000656282
0.000910029
0.000656282
0.000913007
0.000656282
0.000656282
0.000749255
0.000656282
0.000726011
0.000656282
0.000656282
0.000726011
0.000656282
0.000726011
0.000656282
0.000656282
0.002085052
0.000783425
0.00082242
0.00076704
0.000877799
